Extrados (num=864):
xt[629]=0.000000 yt[629]=0.000000
xt[630]=0.000000 yt[630]=0.000000
xt[631]=0.000000 yt[631]=0.000000
xt[632]=0.000000 yt[632]=0.000000
xt[633]=0.000000 yt[633]=0.000000
xt[634]=0.000000 yt[634]=0.000000
xt[635]=0.000000 yt[635]=0.000000
xt[636]=0.000000 yt[636]=0.000000
xt[637]=0.000000 yt[637]=0.000000
xt[638]=0.000000 yt[638]=0.000000
xt[639]=0.000000 yt[639]=0.000000
xt[640]=0.000000 yt[640]=0.000000
xt[641]=0.000000 yt[641]=0.000000
xt[642]=0.000000 yt[642]=0.000000
xt[643]=0.000000 yt[643]=0.000000
xt[644]=0.000000 yt[644]=0.000000
xt[645]=0.000000 yt[645]=0.000000
xt[646]=0.000000 yt[646]=0.000000
xt[647]=0.000000 yt[647]=0.000000
xt[648]=0.000000 yt[648]=0.000000
xt[649]=0.000000 yt[649]=0.000000
xt[650]=0.000000 yt[650]=0.000000
xt[651]=0.000000 yt[651]=0.000000
xt[652]=0.000000 yt[652]=0.000000
xt[653]=0.000000 yt[653]=0.000000
xt[654]=0.000000 yt[654]=0.000000
xt[655]=0.000000 yt[655]=0.000000
xt[656]=0.000000 yt[656]=0.000000
xt[657]=0.000000 yt[657]=0.000000
xt[658]=0.000000 yt[658]=0.000000
xt[659]=0.000000 yt[659]=0.000000
xt[660]=0.000000 yt[660]=0.000000
xt[661]=0.000000 yt[661]=0.000000
xt[662]=0.000000 yt[662]=0.000000
xt[663]=0.000000 yt[663]=0.000000
xt[664]=0.000000 yt[664]=0.000000
xt[665]=0.000000 yt[665]=0.000000
xt[666]=0.000000 yt[666]=0.000000
xt[667]=0.000000 yt[667]=0.000000
xt[668]=0.000000 yt[668]=0.000000
xt[669]=0.000000 yt[669]=0.000000
xt[670]=0.000000 yt[670]=0.000000
xt[671]=0.000000 yt[671]=0.000000
xt[672]=0.000000 yt[672]=0.000000
xt[673]=0.000000 yt[673]=0.000000
xt[674]=0.000000 yt[674]=0.000000
xt[675]=0.000000 yt[675]=0.000000
xt[676]=0.000000 yt[676]=0.000000
xt[677]=0.000000 yt[677]=0.000000
xt[678]=0.000000 yt[678]=0.000000
xt[679]=0.000000 yt[679]=0.000000
xt[680]=0.000000 yt[680]=0.000000
xt[681]=0.000000 yt[681]=0.000000
xt[682]=0.000000 yt[682]=0.000000
xt[683]=0.000000 yt[683]=0.000000
xt[684]=0.000000 yt[684]=0.000000
xt[685]=0.000000 yt[685]=0.000000
xt[686]=0.000000 yt[686]=0.000000
xt[687]=0.000000 yt[687]=0.000000
xt[688]=0.000000 yt[688]=0.000000
xt[689]=0.000000 yt[689]=0.000000
xt[690]=0.000000 yt[690]=0.000000
xt[691]=0.000000 yt[691]=0.000000
xt[692]=0.000000 yt[692]=0.000000
xt[693]=0.000000 yt[693]=0.000000
xt[694]=0.000000 yt[694]=0.000000
xt[695]=0.000000 yt[695]=0.000000
xt[696]=0.000000 yt[696]=0.000000
xt[697]=0.000000 yt[697]=0.000000
xt[698]=0.000000 yt[698]=0.000000
xt[699]=0.000000 yt[699]=0.000000
xt[700]=0.000000 yt[700]=0.000000
xt[701]=0.000000 yt[701]=0.000000
xt[702]=0.000000 yt[702]=0.000000
xt[703]=0.000000 yt[703]=0.000000
xt[704]=0.000000 yt[704]=0.000000
xt[705]=0.000000 yt[705]=0.000000
xt[706]=0.000000 yt[706]=0.000000
xt[707]=0.000000 yt[707]=0.000000
xt[708]=0.000000 yt[708]=0.000000
xt[709]=0.000000 yt[709]=0.000000
xt[710]=0.000000 yt[710]=0.000000
xt[711]=0.000000 yt[711]=0.000000
xt[712]=0.000000 yt[712]=0.000000
xt[713]=0.000000 yt[713]=0.000000
xt[714]=0.000000 yt[714]=0.000000
xt[715]=0.000000 yt[715]=0.000000
xt[716]=0.000000 yt[716]=0.000000
xt[717]=0.000000 yt[717]=0.000000
xt[718]=0.000000 yt[718]=0.000000
xt[719]=0.000000 yt[719]=0.000000
xt[720]=0.000000 yt[720]=0.000000
xt[721]=0.000000 yt[721]=0.000000
xt[722]=0.000000 yt[722]=0.000000
xt[723]=0.000000 yt[723]=0.000000
xt[724]=0.000000 yt[724]=0.000000
xt[725]=0.000000 yt[725]=0.000000
xt[726]=0.000000 yt[726]=0.000000
xt[727]=0.000000 yt[727]=0.000000
xt[728]=0.000000 yt[728]=0.000000
xt[729]=0.000000 yt[729]=0.000000
xt[730]=0.000000 yt[730]=0.000000
xt[731]=0.000000 yt[731]=0.000000
xt[732]=0.000000 yt[732]=0.000000
xt[733]=0.000000 yt[733]=0.000000
xt[734]=0.000000 yt[734]=0.000000
xt[735]=0.000000 yt[735]=0.000000
xt[736]=0.000000 yt[736]=0.000000
xt[737]=0.000000 yt[737]=0.000000
xt[738]=0.000000 yt[738]=0.000000
xt[739]=0.000000 yt[739]=0.000000
xt[740]=0.000000 yt[740]=0.000000
xt[741]=0.000000 yt[741]=0.000000
xt[742]=0.000000 yt[742]=0.000000
xt[743]=0.000000 yt[743]=0.000000
xt[744]=0.000000 yt[744]=0.000000
xt[745]=0.000000 yt[745]=0.000000
xt[746]=0.000000 yt[746]=0.000000
xt[747]=0.000000 yt[747]=0.000000
xt[748]=0.000000 yt[748]=0.000000
xt[749]=0.000000 yt[749]=0.000000
xt[750]=0.000000 yt[750]=0.000000
xt[751]=0.000000 yt[751]=0.000000
xt[752]=0.000000 yt[752]=0.000000
xt[753]=0.000000 yt[753]=0.000000
xt[754]=0.000000 yt[754]=0.000000
xt[755]=0.000000 yt[755]=0.000000
xt[756]=0.000000 yt[756]=0.000000
xt[757]=0.000000 yt[757]=0.000000
xt[758]=0.000000 yt[758]=0.000000
xt[759]=0.000000 yt[759]=0.000000
xt[760]=0.000000 yt[760]=0.000000
xt[761]=0.000000 yt[761]=0.000000
xt[762]=0.000000 yt[762]=0.000000
xt[763]=0.000000 yt[763]=0.000000
xt[764]=0.000000 yt[764]=0.000000
xt[765]=0.000000 yt[765]=0.000000
xt[766]=0.000000 yt[766]=0.000000
xt[767]=0.000000 yt[767]=0.000000
xt[768]=0.000000 yt[768]=0.000000
xt[769]=0.000000 yt[769]=0.000000
xt[770]=0.000000 yt[770]=0.000000
xt[771]=0.000000 yt[771]=0.000000
xt[772]=0.000000 yt[772]=0.000000
xt[773]=0.000000 yt[773]=0.000000
xt[774]=0.000000 yt[774]=0.000000
xt[775]=0.000000 yt[775]=0.000000
xt[776]=0.000000 yt[776]=0.000000
xt[777]=0.000000 yt[777]=0.000000
xt[778]=0.000000 yt[778]=0.000000
xt[779]=0.000000 yt[779]=0.000000
xt[780]=0.000000 yt[780]=0.000000
xt[781]=0.000000 yt[781]=0.000000
xt[782]=0.000000 yt[782]=0.000000
xt[783]=0.000000 yt[783]=0.000000
xt[784]=0.000000 yt[784]=0.000000
xt[785]=0.000000 yt[785]=0.000000
xt[786]=0.000000 yt[786]=0.000000
xt[787]=0.000000 yt[787]=0.000000
xt[788]=0.000000 yt[788]=0.000000
xt[789]=0.000000 yt[789]=0.000000
xt[790]=0.000000 yt[790]=0.000000
xt[791]=0.000000 yt[791]=0.000000
xt[792]=0.000000 yt[792]=0.000000
xt[793]=0.000000 yt[793]=0.000000
xt[794]=0.000000 yt[794]=0.000000
xt[795]=0.000000 yt[795]=0.000000
xt[796]=0.000000 yt[796]=0.000000
xt[797]=0.000000 yt[797]=0.000000
xt[798]=0.000000 yt[798]=0.000000
xt[799]=0.000000 yt[799]=0.000000
xt[800]=0.000000 yt[800]=0.000000
xt[801]=0.000000 yt[801]=0.000000
xt[802]=0.000000 yt[802]=0.000000
xt[803]=0.000000 yt[803]=0.000000
xt[804]=0.000000 yt[804]=0.000000
xt[805]=0.000000 yt[805]=0.000000
xt[806]=0.000000 yt[806]=0.000000
xt[807]=0.000000 yt[807]=0.000000
xt[808]=0.000000 yt[808]=0.000000
xt[809]=0.000000 yt[809]=0.000000
xt[810]=0.000000 yt[810]=0.000000
xt[811]=0.000000 yt[811]=0.000000
xt[812]=0.000000 yt[812]=0.000000
xt[813]=0.000000 yt[813]=0.000000
xt[814]=0.000000 yt[814]=0.000000
xt[815]=0.000000 yt[815]=0.000000
xt[816]=0.000000 yt[816]=0.000000
xt[817]=0.000000 yt[817]=0.000000
xt[818]=0.000000 yt[818]=0.000000
xt[819]=0.000000 yt[819]=0.000000
xt[820]=0.000000 yt[820]=0.000000
xt[821]=0.000000 yt[821]=0.000000
xt[822]=0.000000 yt[822]=0.000000
xt[823]=0.000000 yt[823]=0.000000
xt[824]=0.000000 yt[824]=0.000000
xt[825]=0.000000 yt[825]=0.000000
xt[826]=0.000000 yt[826]=0.000000
xt[827]=0.000000 yt[827]=0.000000
xt[828]=0.000000 yt[828]=0.000000
xt[829]=0.000000 yt[829]=0.000000
xt[830]=0.000000 yt[830]=0.000000
xt[831]=0.000000 yt[831]=0.000000
xt[832]=0.000000 yt[832]=0.000000
xt[833]=0.000000 yt[833]=0.000000
xt[834]=0.000000 yt[834]=0.000000
xt[835]=0.000000 yt[835]=0.000000
xt[836]=0.000000 yt[836]=0.000000
xt[837]=0.000000 yt[837]=0.000000
xt[838]=0.000000 yt[838]=0.000000
xt[839]=0.000000 yt[839]=0.000000
xt[840]=0.000000 yt[840]=0.000000
xt[841]=0.000000 yt[841]=0.000000
xt[842]=0.000000 yt[842]=0.000000
xt[843]=0.000000 yt[843]=0.000000
xt[844]=0.000000 yt[844]=0.000000
xt[845]=0.000000 yt[845]=0.000000
xt[846]=0.000000 yt[846]=0.000000
xt[847]=0.000000 yt[847]=0.000000
xt[848]=0.000000 yt[848]=0.000000
xt[849]=0.000000 yt[849]=0.000000
xt[850]=0.000000 yt[850]=0.000000
xt[851]=0.000000 yt[851]=0.000000
xt[852]=0.000000 yt[852]=0.000000
xt[853]=0.000000 yt[853]=0.000000
xt[854]=0.000000 yt[854]=0.000000
xt[855]=0.000000 yt[855]=0.000000
xt[856]=0.000000 yt[856]=0.000000
xt[857]=0.000000 yt[857]=0.000000
xt[858]=0.000000 yt[858]=0.000000
xt[859]=0.000000 yt[859]=0.000000
xt[860]=0.000000 yt[860]=0.000000
xt[861]=0.000000 yt[861]=1.023936
xt[862]=1.458334 yt[862]=0.000000
xt[863]=0.000000 yt[863]=0.000000
Intrados (num=5):
xt[864]=0.000000 yt[864]=0.000000
xt[865]=9618809.379257 yt[865]=0.000000
xt[866]=9680783.807740 yt[866]=43395.093587
xt[867]=338.881551 yt[867]=0.000000
xt[868]=338.881551 yt[868]=0.000000
